eta_deg,q,Cp,M_loc
0.0,0.0,1.0227029548085398,0.0
3.0,0.10012819771969864,1.0122223581842344,0.029774348138447638
6.0,0.2002032696118942,0.980830636387304,0.05954872675627832
9.0,0.2999807476326163,0.9287971899576314,0.0892660953039055
12.0,0.39930921344747783,0.8565695167568227,0.11889669086861894
14.999999999999998,0.49803440068762567,0.7647705281864877,0.14840931293662982
18.0,0.5959981773319463,0.6541948925099358,0.17777081177939305
20.999999999999996,0.693037470533783,0.5258044815015944,0.2069455496366702
24.0,0.7889831203210184,0.3807230256603882,0.23589482835391518
27.0,0.8836586496349867,0.22023009874986307,0.26457627767979447
29.999999999999996,0.9768789402056596,0.045754562046061514,0.29294319943095465
33.0,1.0684488072859668,-0.14113239997763716,0.3209438644110126
36.0,1.1581614720407798,-0.3387245309158229,0.3485207616591218
39.0,1.2457969394490511,-0.5451879449015343,0.37560980375161734
41.99999999999999,1.3311203033232248,-0.7585687117954445,0.40213949808454286
45.0,1.4138800202526547,-0.9768006123886477,0.4280301030784425
48.0,1.4938062230633569,-1.197713203714686,0.45319280096239506
51.0,1.5706091840388052,-1.4190404934788128,0.47752893615824277
54.0,1.6439780906263668,-1.6384307353792322,0.5009293910902336
57.0,1.7135803623303028,-1.8534581262132817,0.523274199715238
59.99999999999999,1.779061814675701,-2.06163750164958,0.5444325321595107
63.0,1.8400480567920843,-2.2604434589273263,0.564263218202047
66.0,1.8961475770844698,-2.4473356156514816,0.5826160060052556
68.99999999999999,1.9469569992746032,-2.6197918333879073,0.5993337637969565
72.0,1.9920689403083132,-2.775351036990062,0.6142558097719125
74.99999999999999,2.0310827285686193,-2.911666568778643,0.6272224807107591
78.0,2.0636179118210296,-3.0265696947615432,0.6380809083027528
81.0,2.0893299998757264,-3.1181409307165358,0.6466917640129459
83.99999999999999,2.107927307705868,-3.184784525141193,0.6529364843280769
87.0,2.1191872227253286,-3.2252992581414297,0.6567242548499639
90.0,2.1229698962923895,-3.23893742241847,0.6579978919346731
92.99999999999999,2.1192274220746596,-3.2254441214213765,0.6567377869919812
96.0,2.1080070840664282,-3.1850711370960627,0.6529633023974388
99.00000000000001,2.0894481511824967,-3.1185632467145687,0.6467313934359122
102.0,2.0637727346704486,-3.027119081236526,0.6381326789613306
104.99999999999999,2.031272120595866,-2.9123322523567325,0.6272855697260691
108.0,1.9922905128069401,-2.776120604959847,0.6143292884471743
110.99999999999999,1.947208187356364,-2.6206517328648347,0.5994166433672513
114.0,1.8964257378222373,-2.4482716114368768,0.582707278183438
117.0,1.840350549762714,-2.2614410261530504,0.5643618881962807
119.99999999999999,1.779386063013959,-2.0626821443148624,0.5445376433988505
122.99999999999999,1.7139238951671518,-1.8545356239897886,0.5233848506822999
126.0,1.6443385694372172,-1.639527327842104,0.5010447453522264
129.0,1.5709844161162816,-1.4201430137960789,0.4776482269734101
132.0,1.4941941653415192,-1.198809173953178,0.4533153318401568
135.0,1.41427877633665,-0.977878311149458,0.42815524551096285
137.99999999999997,1.3315281160450807,-0.7596172227907153,0.40226668743971133
141.0,1.2462121807210034,-0.5461971929135295,0.37573853408310737
144.0,1.1585826312894056,-0.33968530965336874,0.348650579980659
147.0,1.0688744793519214,-0.14203639478247715,0.3210743648113904
149.99999999999997,0.9773078132878154,0.044914754876777443,0.2930740172749051
153.0,0.8840894936333844,0.2194609551121836,0.26470708404304255
156.0,0.7894147757740966,0.38003007893483254,0.23602532477194302
158.99999999999997,0.6934688382370475,0.5251923100334069,0.20707546319958306
162.0,0.596428208653652,0.6536671095470961,0.17789989057399816
164.99999999999997,0.49846208855258217,0.7643297746538253,0.14853732181720128
167.99999999999997,0.39973358393431924,0.8562174572786069,0.11902340752626078
171.0,0.30040085211901807,0.9285345125226604,0.08939130659904028
174.0,0.20061817741073915,0.9806570559992233,0.059672225280344056
176.99999999999997,0.10053698922501535,1.0121366247802253,0.029895928993237644
180.0,0.00030683685875380705,1.022702856365614,9.123361722405286e-05
183.0,0.0999236647034475,1.0122651226817228,0.029713516985923494
