eta_deg,q,Cp,M_loc
0.0,0.0,1.0025025006248989,0.0
3.0,0.10409295017727158,0.991613194734096,0.010399013763251723
6.0,0.20789094522650595,0.9590721214863974,0.020769232405639805
9.0,0.3111519520214198,0.9052256605176657,0.031087130457024246
12.0,0.4136084574230213,0.8306472724344576,0.04132660314843711
14.999999999999998,0.51499404238733,0.7361318865603141,0.05146160510400593
18.0,0.6150437764183245,0.6226880969588676,0.061466174692927686
20.999999999999996,0.7134946371546071,0.4915282179576786,0.0713144622238243
24.0,0.810085960628568,0.3440562665677493,0.08098076283935222
27.0,0.9045599272136676,0.1818539551429029,0.09043955489628497
29.999999999999996,0.9966620876175898,0.006664794151488096,0.09966554452470161
33.0,1.0861419324763932,-0.17962357790481304,0.10863371694783053
36.0,1.172753508149432,-0.37499870253012074,0.11731939501020915
39.0,1.256256080199625,-0.5773440937993288,0.12569830520506847
41.99999999999999,1.3364148447687765,-0.7844613428456944,0.13374665131210073
45.0,1.4130016866298614,-0.994093342013629,0.14144119555486792
48.0,1.4857959811321668,-1.2039484165132308,0.14875934696506654
51.0,1.5545854355768671,-1.4117251315996897,0.15567925640227015
54.0,1.61916696380705,-1.6151375240506087,0.16217991742782628
57.0,1.6793475860166638,-1.8119404886207349,0.1682412719772307
59.99999999999999,1.7349453440373452,-1.9999550339256928,0.17384431952506466
63.0,1.7857902207214607,-2.1770931086655554,0.1789712282005119
66.0,1.831725050581766,-2.341381689123884,0.18360544610065246
68.99999999999999,1.8726064076536617,-2.4909858133816645,0.18773181087470772
72.0,1.908305455696129,-2.6242302475483674,0.19133665552671822
74.99999999999999,1.938708745413904,-2.739619475314552,0.1944079083171019
78.0,1.9637189434267743,-2.83585571488254,0.19693518464380913
81.0,1.9832554782726892,-2.911854687214649,0.19890986885723047
83.99999999999999,1.9972550898260084,-2.9667588866304806,0.20032518411203018
87.0,2.005672270129593,-2.999948138822697,0.20117624858215907
90.0,2.0084795857380753,-3.0110472717336716,0.20146011665662783
92.99999999999999,2.0056678741795495,-2.9999307704719556,0.20117580408328598
96.0,1.997246309967527,-2.966724337266127,0.2003242964221759
99.00000000000001,1.9832423386173499,-2.9118033298289716,0.1989085405924223
102.0,1.9637014802110844,-2.835788104753822,0.19693341972858475
104.99999999999999,1.9386870070773172,-2.739536344939508,0.19440571198479495
108.0,1.9082795029770143,-2.6241324998643254,0.19133403431933463
110.99999999999999,1.872576313696736,-2.4908745132680785,0.1877287726419939
114.0,1.831690901049364,-2.341258053177181,0.18360199999789115
117.0,1.785752113900118,-2.176958493253754,0.17896738468453524
119.99999999999999,1.7349033909306784,-1.9998109215443947,0.17384009034795941
122.99999999999999,1.6793019104151994,-1.8117884725923188,0.1682366701772006
126.0,1.619117702325691,-1.6149792916339474,0.16217495731669535
