eta_deg,q,Cp,M_loc
0.0,0.0,1.0100400399680662,0.0
3.0,0.10245996677181737,0.9993318881324406,0.020411364265710982
6.0,0.20479220738638892,0.9672741533541884,0.04080237542780648
9.0,0.30668728149020413,0.9141800053571218,0.06111638431155022
12.0,0.4079249909142888,0.8405692341817188,0.08131431517181374
14.999999999999998,0.5082836270681025,0.7471644979445253,0.10135648685400678
18.0,0.6075395070467773,0.6348860927551776,0.12120242200507458
20.999999999999996,0.7054665465423252,0.5048452472861913,0.14081066663684616
24.0,0.8018358821696181,0.35833595244485633,0.16013862364433454
27.0,0.8964155579852444,0.19682533405828465,0.1791424045312608
29.999999999999996,0.9889702935300101,0.02194257158997871,0.19777670435707922
33.0,1.0792613535622038,-0.16453364120367986,0.2159947057657657
36.0,1.1670465426331877,-0.3606891066042822,0.2337480188469624
39.0,1.2520803505922078,-0.5644896268022899,0.25098666445698115
41.99999999999999,1.3341142777125612,-0.7737980327916186,0.2676591094089081
45.0,1.4128973700327625,-0.986392775917987,0.28371236251906357
48.0,1.4881769962251499,-1.1999881203170033,0.29909214073296936
51.0,1.5596998962689779,-1.4122559661918417,0.31374311428279944
54.0,1.6272135287746967,-1.6208493129060417,0.32760923886564514
57.0,1.6904677373252812,-1.8234273333012756,0.34063418098972975
59.99999999999999,1.749216746093398,-2.0176819730351854,0.35276183974896563
63.0,1.8032214808853957,-2.2013659088001645,0.3639369642481339
66.0,1.8522521936382412,-2.372321596881606,0.37410586070746016
68.99999999999999,1.8960913467571867,-2.5285110215781703,0.3832171770713819
72.0,1.9345366896910545,-2.668045618376175,0.3912227460648243
74.99999999999999,1.9674044356781553,-2.789215710555106,0.3980784606198497
78.0,1.9945324241979474,-2.890518675117894,0.4037451491630162
81.0,2.015783137304251,-2.9706849621809983,0.40818941326011754
83.99999999999999,2.031046428708888,-3.028701049037895,0.41138438742276956
87.0,2.040241825759895,-3.0638284309549007,0.4133103812148613
90.0,2.043320277803759,-3.0756178440810493,0.41395536758243573
92.99999999999999,2.0402652498223866,-3.063918081424718,0.4133152885646597
96.0,2.031093095953545,-3.0288789901736894,0.4113941597290574
99.00000000000001,2.0158526901888294,-2.970948507634098,0.408203966853025
102.0,1.9946243366990126,-2.890863876837758,0.4037643612592569
104.99999999999999,1.9675180249495832,-2.7896374520364113,0.3981021723992499
108.0,1.9346711305378748,-2.6685377319373345,0.391250766478654
110.99999999999999,1.8962456881499,-2.5290664245111047,0.38324928717052853
114.0,1.8524253764508165,-2.372932440963708,0.37414181826768245
117.0,1.8034123560641957,-2.2020237377228917,0.3639765084770904
119.99999999999999,1.7494240925424593,-2.018377882712704,0.35280469588208946
122.99999999999999,1.6906902789095768,-1.824152130676334,0.34068006461477185
126.0,1.6274499499794781,-1.621593669665819,0.32765785985389595
129.0,1.5599488561941974,-1.4130105646446247,0.313794180244182
132.0,1.4884371407265355,-1.2007437894842081,0.29914535994884517
135.0,1.4131673419367252,-0.987140616609717,0.28376744633832174
137.99999999999997,1.3343927251257184,-0.7745295310267344,0.26771577411836456
141.0,1.2523659333971058,-0.5651967553968819,0.2510446326560955
144.0,1.1673379373102573,-0.3613644150876338,0.2338070203695953
147.0,1.0795572565079996,-0.16517033444666498,0.21605447819920157
149.99999999999997,0.9892694230557451,0.021350565516846977,0.19783699321160667
153.0,0.8967166551817494,0.19628330621931522,0.17920296311341058
156.0,0.8021377108192514,0.35784836497771655,0.16019921268453147
158.99999999999997,0.7057678922468816,0.5044156943832058,0.14087105371836756
162.0,0.6078391757264717,0.6345172701734243,0.12126238083669555
164.99999999999997,0.5085804429716113,0.7468581805908447,0.10141579642398182
167.99999999999997,0.40821779426561255,0.8403262613834964,0.08137275881640674
171.0,0.30697492588609565,0.9140002734941103,0.06117374872751561
174.0,0.20507355705242528,0.9671566155895085,0.04085844965592281
176.99999999999997,0.10273389380803331,0.9992745610441023,0.02046593867610937
180.0,0.00017511903537236666,1.0100400086843762,3.4884546856927593e-05
183.0,0.1023841008491777,0.9993477381981528,0.020396249524622385
185.99999999999997,0.2047251010700259,0.9673021641635033,0.04078900085464324
189.0,0.30662870363384903,0.9142165865999108,0.061104702247465385
192.0,0.407874710533542,0.840610940204283,0.08130427920813475
195.0,0.5082414135606784,0.7472080483838278,0.10134805179444538
198.00000000000003,0.6075051301729522,0.6349283912488773,0.12119554376809573
201.0,0.7054397762107419,0.5048833983295871,0.14080530210800685
204.0,0.8018164880402003,0.3583672764733385,0.16013473048155397
206.99999999999997,0.8964033088943152,0.19684738084381675,0.17913994092452096
209.99999999999997,0.9889649567416446,0.021953132044949527,0.19777562874378385
212.99999999999997,1.079262693850156,-0.1645365247210333,0.21599497650307162
216.0,1.167054321199506,-0.3607071313964609,0.23374959384288524
218.99999999999997,1.2520943238319835,-0.5645242222791779,0.25098950076298693
221.99999999999997,1.3341341958392385,-0.7738503542117159,0.26766316277807833
225.0,1.412922975584299,-0.9864636994126397,0.28371758693560845
228.0,1.4882080224796255,-1.2000782392337608,0.29909848792117877
230.99999999999997,1.5597360656077928,-1.4123655888497215,0.31375053320620927
234.0,1.6272545510420684,-1.6209784619203778,0.32761767523018154
236.99999999999994,1.690513308244248,-1.8235757467062619,0.34064357676780516
239.99999999999997,1.749266545809247,-2.0178491075001395,0.35277213274450586
243.0,1.8032751727171665,-2.2015509452966944,0.3639480877251801
245.99999999999997,1.8523094231248705,-2.3725234491999183,0.37411774310659834
249.0,1.8961517410862796,-2.528728348103482,0.3832297418385358
252.0,1.9345998575931382,-2.6682768375109225,0.3912359116153593
254.99999999999997,1.9674699678561887,-2.7894590200987217,0.3980921404570836
258.0,1.9945998943405323,-2.8907720757929565,0.40375925216403175
261.0,2.0158521037017314,-2.970946285322085,0.4082038441333259
264.0,2.0311164364562426,-3.0289679882504705,0.4113990473315315
267.0,2.040312409491724,-3.064098577320924,0.4133251685504317
270.0,2.0433909648690514,-3.0758887242604556,0.4139701788587692
273.0,2.040335563774166,-3.064187197803864,0.4133300193983776
275.99999999999994,2.031162560205172,-3.029143862065894,0.41140870586133144
279.0,2.015920831677596,-2.971206712463104,0.4082182251671101
282.0,1.9946906894001746,-2.891113090240486,0.40377823074831104
285.0,1.9675821330994976,-2.789875485903806,0.3981155550437278
288.0,1.9347325514513145,-2.6687625695592514,0.39126356800032225
290.99999999999994,1.8963039945502533,-2.529276252181661,0.3832614176399676
294.0,1.8524801582684656,-2.3731256756127874,0.3741531925527959
297.0,1.803463221694207,-2.202199050345858,0.36398704653053193
299.99999999999994,1.749470669584105,-2.018534217551647,0.35281432287461756
303.0,1.6907322144349823,-1.824288720250866,0.3406887109287171
306.0,1.62748691039601,-1.621710045854366,0.32766546095592847
308.99999999999994,1.5599805267750924,-1.4131065660772417,0.31380067645940074
312.0,1.4884632248873213,-1.2008195655307647,0.2991506961590769
315.0,1.4131875603325623,-0.9871966282408755,0.28377157162680544
317.99999999999994,1.3344068146391328,-0.7745665487995378,0.26771864138129964
321.0,1.2523736460769572,-0.5652158547783035,0.2510461981990245
324.0,1.1673390393134913,-0.3613669692876321,0.23380724350385626
326.99999999999994,1.0795515270863754,-0.1651580048922439,0.2160533208509343
329.99999999999994,0.9892566536207562,0.02137584097071971,0.1978344195531793
333.0,0.8966966484733694,0.19631932727294715,0.17919893922489374
335.99999999999994,0.802110280197551,0.3578926850140955,0.16019370625093238
