theta,M_local,Cp
0.0,0.0,1.0100400399680662
2.857142857142857,0.009545750766558888,1.0076976767202173
5.714285714285714,0.028670788653242935,0.9889163142300529
8.571428571428571,0.04779366871245587,0.9513794617537444
11.428571428571429,0.06682699858971443,0.8954667027699329
14.285714285714286,0.08573430036698977,0.821707189267297
17.142857142857142,0.10447863239261326,0.7308005581045621
20.000000000000004,0.12302246504797736,0.6236114331758127
22.857142857142858,0.14132756779811723,0.5011626152399774
25.714285714285715,0.1593549083042765,0.3646270019371471
28.571428571428573,0.17706456692845973,0.21531827871527706
31.428571428571434,0.19441567043862049,0.0546804202549711
34.285714285714285,0.2113663492152683,-0.11572396126052763
37.142857142857146,0.22787372272996562,-0.2942263893888471
40.00000000000001,0.24389391846911945,-0.4790663917682569
42.85714285714286,0.2593821297585244,-0.6684064416648379
45.714285714285715,0.27429271804009503,-0.86034795317574
48.57142857142858,0.288579364987208,-1.0529483089852123
51.42857142857143,0.30219527933723916,-1.2442388922821574
54.28571428571429,0.31509346238625385,-1.4322440795748654
57.142857142857146,0.32722703465682873,-1.6150011270185232
60.00000000000001,0.33854962426220114,-1.7905808482913792
62.85714285714287,0.34901581493201705,-1.9571089365754608
65.71428571428572,0.358581648574922,-2.1127877274923406
68.57142857142857,0.36720517374014217,-2.2559181360369744
71.42857142857143,0.37484702759472766,-2.384921432427724
74.28571428571429,0.381471035329533,-2.4983604548268077
77.14285714285715,0.3870448075904845,-2.594959797999063
80.00000000000001,0.39154031398903305,-2.673624473929686
82.85714285714288,0.39493440935978597,-2.7334565208947943
85.71428571428572,0.3972092895253236,-2.773769047915617
88.57142857142857,0.3983528550974121,-2.79409724590951
91.42857142857143,0.39835896531656256,-2.7942059756804825
94.28571428571428,0.3972275689331263,-2.774093652609622
97.14285714285715,0.3949647052901833,-2.73399228097446
100.0,0.39158237555035713,-2.6743636365186916
102.85714285714286,0.38709829079592484,-2.5958917417018195
105.71428571428572,0.38153550990397933,-2.4994719114577055
108.57142857142858,0.3749219851227676,-2.3861967575107
111.42857142857143,0.36729003677588923,-2.2573396187327917
114.28571428571429,0.35867578031928665,-2.114335930044988
117.14285714285715,0.34911852909499796,-1.958763053402562
120.00000000000001,0.3386601947621834,-1.7923190753836025
122.85714285714286,0.3273447048596008,-1.6168010332335911
125.71428571428574,0.31521745364683834,-1.4340829725733462
128.57142857142856,0.30232479867140066,-1.246094173122781
131.42857142857144,0.2887136117613448,-1.054797810662307
134.28571428571428,0.27443088962422246,-0.8621702595567841
137.14285714285714,0.2595234261347802,-0.6701811843154714
140.0,0.24403754582644208,-0.48077452300667883
142.85714285714286,0.22801889610428763,-0.29585043058578747
145.71428571428575,0.21151229425439413,-0.11724822590508664
148.57142857142858,0.19456162438311542,0.05326962884832919
151.42857142857144,0.17720977890575954,0.21403249495179272
154.2857142857143,0.15949863903431066,0.3634754504966895
157.14285714285714,0.1414690888064258,0.5001520883330707
160.00000000000003,0.1231610574777423,0.622746192174934
162.85714285714286,0.10461358550132026,0.7300822592349479
165.71428571428575,0.08586490978756531,0.8211348330672511
168.57142857142858,0.06695256443086135,0.8950366070608933
171.42857142857144,0.0479134935701323,0.9510852578922335
174.2857142857143,0.028784173489975504,0.9887489695733734
177.14285714285714,0.009600742687727508,1.0076706119596655
180.0,0.0,1.0100400399680662
