theta,M_local,Cp
0.0,0.0,1.0025025006248989
2.857142857142857,0.0048534789088272995,1.0001303693734402
5.714285714285714,0.014570754864320312,0.9811248665712033
8.571428571428571,0.02427497814648437,0.9431772520263059
11.428571428571429,0.03392074711855,0.8866933137252935
14.285714285714286,0.043484685485051744,0.8122456760440511
17.142857142857142,0.052943520553953516,0.7205895181717927
20.000000000000004,0.062274115118571685,0.6126550740518852
22.857142857142858,0.0714535014309058,0.48953839533173915
25.714285714285715,0.08045891746755464,0.3524904690964828
28.571428571428573,0.08926784591626832,0.20290479543654574
31.428571428571434,0.0978580562899892,0.04230354226973455
34.285714285714285,0.10620765053674491,-0.12767759420578045
37.142857142857146,0.1142951124551534,-0.3053056852504771
40.00000000000001,0.12209936114524252,-0.48876787440589786
42.85714285714286,0.12959980862260645,-0.676189535957748
45.714285714285715,0.13677642160202932,-0.8656531236417138
48.57142857142858,0.14360978731711635,-1.0552175384906617
51.42857142857143,0.1500811830889317,-1.2429378372496815
54.28571428571429,0.15617264919399013,-1.426885095639929
57.142857142857146,0.16186706441572832,-1.6051662341509831
60.00000000000001,0.16714822350018887,-1.7759436082979614
62.85714285714287,0.17200091558278657,-1.9374541608007902
65.71428571428572,0.17641100251568342,-2.0880279303914064
68.57142857142857,0.18036549591134798,-2.226105711416142
71.42857142857143,0.1838526316337187,-2.350255660558163
74.28571428571429,0.18686194041974374,-2.459188652287986
77.14285714285715,0.18938431330538136,-2.551772193409074
80.00000000000001,0.19141206056445056,-2.627042719529499
82.85714285714288,0.19293896294721613,-2.684216112545196
85.71428571428572,0.19396031412746295,-2.7226962981805913
88.57142857142857,0.19447295342911833,-2.742081806041169
91.42857142857143,0.19447528810121745,-2.742170201055636
94.28571428571428,0.19396730463623307,-2.7229603240308853
97.14285714285715,0.19295056887299175,-2.684652309585747
100.0,0.1914282148819456,-2.627645381150472
102.85714285714286,0.18940492288719118,-2.5525334541486466
105.71428571428572,0.18688688672609677,-2.460098609047469
108.57142857142858,0.18388177157404376,-2.351302524848608
111.42857142857143,0.18039866286006967,-2.227275990072695
114.28571428571429,0.17644800746215875,-2.089306631763654
117.14285714285715,0.17204154839351918,-1.9388250230756772
120.00000000000001,0.16719225427042764,-1.7773893463374526
122.85714285714286,0.1619142448872634,-1.6066688010342005
125.71428571428574,0.15622271421638909,-1.4284259549831906
128.57142857142856,0.15013385210250424,-1.2444982423383462
131.42857142857144,0.14366476583751878,-1.0567788142812498
134.28571428571428,0.1368334026884824,-0.8671969477813202
137.14285714285714,0.1296584743141021,-0.6776982151032965
140.0,0.12215938385178553,-0.49022461230617337
142.85714285714286,0.11435615629385502,-0.30669483926815116
145.71428571428575,0.1062693726054214,-0.12898491719296307
148.57142857142858,0.09792010787370219,0.041090677570077
151.42857142857144,0.08932987362491937,0.20179719202267113
154.2857142857143,0.080520564305155,0.3514969236567847
157.14285714285714,0.07151440779943304,0.48866554051284
160.00000000000003,0.06233391976138896,0.6119072467689611
162.85714285714286,0.05300186144555382,0.7199686554031676
165.71428571428575,0.043541200675425475,0.8117512392751268
168.57142857142858,0.03397507554179417,0.8863222429291399
171.42857142857144,0.024326760404497674,0.9429239497985098
174.2857142857143,0.014619633763014988,0.9809812134541508
177.14285714285714,0.00487714770437885,1.0001071770244465
180.0,0.0,1.0025025006248989
