theta,M_local,Cp
0.0,0.0,1.0227029548085398
2.857142857142857,0.014053157128318932,1.0203674330230126
5.714285714285714,0.042142272325330826,1.0017153142956143
8.571428571428571,0.07018494280995785,0.9645729178025152
11.428571428571429,0.09815317915129887,0.9092532905004708
14.285714285714286,0.1260149515534326,0.8362271849560423
17.142857142857142,0.1537373817101793,0.7461170771157286
20.000000000000004,0.18128589944867096,0.639693308827241
22.857142857142858,0.20862374319027008,0.5178692974860567
25.714285714285715,0.23571149893625618,0.3816959366925562
28.571428571428573,0.26250662720251877,0.2323553264334647
31.428571428571434,0.2889629704251061,0.07115394217124242
34.285714285714285,0.3150302417177503,-0.10048466371028988
37.142857142857146,0.3406534996944719,-0.28102755381386235
40.00000000000001,0.3657726181155041,-0.46884044623535504
42.85714285714286,0.39032176431733256,-0.6621961022575087
45.714285714285715,0.41422890713216004,-0.8592831195626102
48.57142857142858,0.4374153835464494,-1.058215267523655
51.42857142857143,0.45979556380856124,-1.25704159877783
54.28571428571429,0.4812766669165103,-1.453757686863581
57.142857142857146,0.5017587917654401,-1.64631846738573
60.00000000000001,0.5211352423290472,-1.8326532872578558
62.85714285714287,0.5392932356629269,-2.01068387068893
65.71428571428572,0.5561150855539807,-2.1783459575751563
68.57142857142857,0.5714799473630015,-2.3336153141413862
71.42857142857143,0.5852661853927041,-2.474538604938502
74.28571428571429,0.5973543779826191,-2.5992692035165144
77.14285714285715,0.6076309053725415,-2.7061073866652485
80.00000000000001,0.615991974700477,-2.793543536396861
82.85714285714288,0.6223478367538214,-2.860302070090786
85.71428571428572,0.6266268599388175,-2.9053830127514804
88.57142857142857,0.628779073038317,-2.928097641496521
91.42857142857143,0.6287787923273387,-2.9280946771148706
94.28571428571428,0.6266260221402756,-2.9053741757665357
97.14285714285715,0.6223464546182782,-2.860287526319022
100.0,0.6159900686690721,-2.7935235536326926
102.85714285714286,0.6076285024680684,-2.7060823228563753
105.71428571428572,0.5973515104452107,-2.5992394920393767
108.57142857142858,0.5852628892014462,-2.4745047383614547
111.42857142857143,0.5714762607744481,-2.3335778277788837
114.28571428571429,0.5561110477611622,-2.17830541388761
117.14285714285715,0.5392888856430252,-2.0106408452539215
120.00000000000001,0.521130617912741,-1.8326083567077323
122.85714285714286,0.5017539289315986,-1.6462721994277836
125.71428571428574,0.48127159929500424,-1.4537106322979492
128.57142857142856,0.45979032236150175,-1.256994285306446
131.42857142857144,0.43740999639261097,-1.0581681950878943
134.28571428571428,0.41422339947861375,-0.8592367569398622
137.14285714285714,0.39031615846423445,-0.6621508846682309
140.0,0.3657669335026551,-0.46879677374784506
142.85714285714286,0.340647752960164,-0.2809857903742651
145.71428571428575,0.3150244467396972,-0.10044513666197995
148.57142857142858,0.28895713830756237,0.07119094218490205
151.42857142857144,0.2625007661585449,0.2323895452683873
154.2857142857143,0.2357056139792221,0.38172715628529086
157.14285714285714,0.20861783546844673,0.5178973353204883
160.00000000000003,0.18127996485481085,0.639718017502717
162.85714285714286,0.15373140779626826,0.7461383447247816
165.71428571428575,0.1260089095138615,0.83624493924263
168.57142857142858,0.09814699682853033,0.9092675198591039
171.42857142857144,0.0701783841916495,0.96458375748297
174.2857142857143,0.042134303971497235,1.001723243987223
177.14285714285714,0.014048608936982223,1.0203689443898467
180.0,0.0,1.0227029548085398
