theta,M_local,Cp
0.0,0.0,1.0406425518727995
2.857142857142857,0.0179889126182157,1.0383846475085956
5.714285714285714,0.05395677387990308,1.0203525459829752
8.571428571428571,0.08991099074050128,0.9844334743847584
11.428571428571429,0.12585301428309503,0.9308942830684886
14.285714285714286,0.16177399880965618,0.8601411181446633
17.142857142857142,0.1976654732190364,0.7727092249849694
20.000000000000004,0.23351761632868195,0.6692588221061568
22.857142857142858,0.26931859083696785,0.5505698933511656
25.714285714285715,0.3050539922778347,0.41753612620019914
28.571428571428573,0.3407062442337224,0.2711582743334939
31.428571428571434,0.3762538951193675,0.11253718753597071
34.285714285714285,0.411670786306511,-0.05713323115743335
37.142857142857146,0.4469250579428058,-0.23657284427350958
40.00000000000001,0.48197795097296153,-0.4244215300277609
42.85714285714286,0.5167823531805011,-0.6192444595801366
45.714285714285715,0.551281023285068,-0.8195359223548077
48.57142857142858,0.5854044097455505,-1.0237211257195726
51.42857142857143,0.6190679596442825,-1.2301552772096425
54.28571428571429,0.6521687884547551,-1.4371191161698251
57.142857142857146,0.6845815565971097,-1.6428099094919706
60.00000000000001,0.7161533822601543,-1.8453268066865043
62.85714285714287,0.7466976342639859,-2.0426494815547733
65.71428571428572,0.7759865449024065,-2.232609454513612
68.57142857142857,0.8037428665934582,-2.412854987433335
71.42857142857143,0.8296314539047426,-2.5808140199664353
74.28571428571429,0.8532529238558602,-2.733666592683592
77.14285714285715,0.8741435285758772,-2.8683490094942394
80.00000000000001,0.8917875383861359,-2.981623516465141
82.85714285714288,0.9056490630157076,-3.0702500320108177
85.71428571428572,0.9152266465868716,-3.131276439665484
88.57142857142857,0.9201246283330147,-3.1624143449134468
91.42857142857143,0.9201231847157718,-3.162405174735403
94.28571428571428,0.9152223963580189,-3.1312493983752625
97.14285714285715,0.9056422307252747,-3.070206434669086
100.0,0.8917784480546015,-2.981565284825679
102.85714285714286,0.8741325495600162,-2.868278377778578
105.71428571428572,0.8532404239383033,-2.733585848362568
108.57142857142858,0.8296177684654805,-2.5807253286651193
111.42857142857143,0.803728284102425,-2.412760305283762
114.28571428571429,0.7759713042017102,-2.2325105047240528
117.14285714285715,0.7466819283685314,-2.0425477669733483
120.00000000000001,0.7161373647539944,-1.8452236369694581
122.85714285714286,0.6845653483849289,-1.6427064305824897
125.71428571428574,0.6521524838577701,-1.4370163365871125
128.57142857142856,0.619051631520725,-1.230054089488608
131.42857142857144,0.5853881136339711,-1.0236223230994814
134.28571428571428,0.5512648006849358,-0.8194402114449265
137.14285714285714,0.5167662341076885,-0.6191524698503785
140.0,0.4819619559126416,-0.42433382089671656
142.85714285714286,0.4469091992929655,-0.23648991043542092
145.71428571428575,0.4116550693691784,-0.05705550665690521
148.57142857142858,0.3762383186520277,0.11260932609102085
151.42857142857144,0.34069080050997147,0.2712245051336516
154.2857142857143,0.305038666497997,0.41759617998422016
157.14285714285714,0.26930335950956125,0.5506235514876848
160.00000000000003,0.23350244371066683,0.6693059152537804
162.85714285714286,0.19765030329710986,0.7727496337181742
165.71428571428575,0.16175873403598254,0.8601747821611188
168.57142857142858,0.12583744127414165,0.9309212491524715
171.42857142857144,0.08989443524759987,0.9844540971667821
174.2857142857143,0.0539362390223529,1.0203679667792183
177.14285714285714,0.017977035778126024,1.0383876275684552
180.0,0.0,1.0406425518727995
